<Term> <Document> <Freq> <Weight>
birth doc_700 1 0.131819
birth doc_715 1 0.120834
birth doc_748 3 0.543752
birth doc_758 2 0.483335
birth doc_760 2 0.483335
birth doc_762 2 0.580002
birth doc_853 2 0.483335
birth doc_872 2 0.362501
birth doc_875 1 0.483335
birth doc_890 1 0.362501
birth doc_918 1 0.181251
birth doc_937 1 0.483335
birthday doc_614 1 0.387701
birthday doc_963 1 0.542782
bisferien doc_312 2 1.205808
bite doc_734 1 0.542782
bite doc_809 1 0.542782
bitempor doc_101 2 0.895386
bitempor doc_103 2 2.238464
bitempor doc_140 2 2.238464
bitempor doc_217 2 1.492310
bitempor doc_352 2 0.895386
bitempor doc_363 2 1.492310
bizarr doc_1009 1 0.241372
bizarr doc_109 1 0.804573
bizarr doc_821 1 0.344817
bizarr doc_926 1 0.241372
bl doc_402 1 0.386205
bl doc_428 5 1.287349
bl doc_534 1 0.463445
bl doc_538 1 0.386205
bl doc_664 2 0.926891
black doc_142 1 0.753630
blackfen doc_709 1 0.753630
bladder doc_552 1 0.482744
bladder doc_748 2 0.603430
bladder doc_780 5 2.413719
bladder doc_999 1 0.219429
blast doc_264 1 0.253824
blast doc_266 1 0.317280
blast doc_427 2 0.461498
blastoderm doc_755 2 1.004840
ble doc_259 1 0.177325
bled doc_272 1 0.542782
bled doc_542 1 0.226159
bleed doc_1022 5 2.171935
bleed doc_1031 1 0.310276
bleed doc_30 1 1.085968
bleed doc_412 2 1.085968
bleed doc_839 2 1.085968
bleed doc_841 9 1.303161
bleed doc_907 1 0.180995
bli doc_282 1 0.502420
blind doc_104 1 0.248718
blind doc_34 2 2.238464
blind doc_598 1 0.559616
blind doc_797 1 0.447693
blind doc_799 1 0.248718
blind doc_914 1 0.447693
block doc_1020 1 0.173235
block doc_142 1 0.476397
block doc_242 1 0.272227
block doc_301 1 0.317598
block doc_322 7 1.667390
block doc_330 1 0.272227
block doc_508 2 0.952794
block doc_533 1 0.173235
block doc_547 1 0.381118
block doc_577 1 0.272227
block doc_620 1 0.317598
block doc_811 4 0.544454
block doc_868 1 0.272227
blockad doc_708 1 0.334947
blond doc_623 1 0.602904
blood doc_10 4 0.719545
blood doc_1017 1 0.099937
blood doc_1022 1 0.179886
blood doc_1024 7 0.899431
blood doc_1029 1 0.149905
blood doc_1031 2 0.256980
blood doc_1033 1 0.179886
blood doc_108 2 0.299810
blood doc_118 4 0.276748
blood doc_120 1 0.149905
blood doc_121 1 0.149905
blood doc_123 1 0.112429
blood doc_126 1 0.112429
blood doc_139 1 0.449716
blood doc_160 2 0.449716
blood doc_162 3 0.269829
blood doc_182 2 0.224858
blood doc_189 3 0.899431
blood doc_191 2 0.599621
blood doc_192 1 0.128490
blood doc_193 1 0.224858
blood doc_236 4 0.449716
blood doc_237 2 0.299810
blood doc_240 1 0.099937
blood doc_246 1 0.179886
blood doc_258 3 0.299810
blood doc_261 1 0.299810
blood doc_263 1 0.149905
blood doc_264 1 0.089943
blood doc_265 1 0.128490
blood doc_269 1 0.224858
blood doc_270 2 0.359772
blood doc_272 4 0.719545
blood doc_275 1 0.081766
blood doc_277 1 0.149905
blood doc_282 3 0.449716
blood doc_289 6 0.359772
blood doc_29 2 0.199874
blood doc_290 2 0.449716
blood doc_292 5 0.499684
blood doc_293 4 0.359772
blood doc_296 2 0.359772
blood doc_300 3 0.449716
blood doc_304 6 0.449716
blood doc_307 1 0.299810
blood doc_312 2 0.359772
blood doc_319 1 0.299810
blood doc_321 1 0.128490
blood doc_323 1 0.089943
blood doc_326 4 0.327066
blood doc_327 1 0.224858
blood doc_330 1 0.128490
blood doc_332 4 0.359772
blood doc_379 1 0.128490
blood doc_381 1 0.299810
blood doc_384 1 0.089943
blood doc_386 4 0.899431
blood doc_388 1 0.149905
blood doc_389 2 0.599621
blood doc_390 1 0.128490
blood doc_391 2 0.449716
blood doc_4 4 0.899431
blood doc_409 1 0.299810
blood doc_410 1 0.128490
blood doc_416 2 0.599621
blood doc_417 9 0.899431
blood doc_418 4 0.399747
blood doc_422 2 0.359772
blood doc_424 2 0.299810
blood doc_425 6 0.385471
blood doc_426 1 0.128490
blood doc_430 1 0.099937
blood doc_431 2 0.149905
blood doc_432 1 0.128490
blood doc_435 4 0.327066
blood doc_436 3 0.299810
blood doc_437 2 0.449716
blood doc_44 1 0.224858
blood doc_455 2 0.299810
blood doc_458 2 0.199874
blood doc_5 1 0.224858
blood doc_517 1 0.128490
blood doc_52 3 0.899431
blood doc_544 3 0.899431
blood doc_547 2 0.359772
blood doc_554 1 0.128490
blood doc_56 1 0.224858
blood doc_563 1 0.224858
blood doc_567 1 0.128490
blood doc_571 1 0.128490
blood doc_573 2 0.199874
blood doc_593 1 0.081766
blood doc_595 1 0.179886
blood doc_60 1 0.149905
blood doc_600 1 0.074953
blood doc_601 1 0.179886
blood doc_623 1 0.179886
blood doc_633 1 0.042830
blood doc_635 2 0.599621
blood doc_637 1 0.052908
blood doc_64 5 0.899431
blood doc_648 2 0.449716
blood doc_660 1 0.179886
blood doc_662 1 0.179886
blood doc_669 3 0.539659
blood doc_679 2 0.359772
blood doc_68 1 0.179886
blood doc_681 4 0.359772
blood doc_697 3 0.449716
blood doc_70 2 0.299810
blood doc_701 1 0.224858
blood doc_71 1 0.149905
blood doc_715 1 0.074953
blood doc_728 3 0.385471
blood doc_729 1 0.299810
blood doc_732 3 0.122650
blood doc_733 4 0.327066
blood doc_735 1 0.299810
blood doc_736 1 0.149905
blood doc_738 2 0.299810
blood doc_75 6 0.770941
blood doc_753 1 0.224858
blood doc_758 2 0.299810
blood doc_76 3 0.337287
blood doc_760 4 0.599621
blood doc_773 1 0.224858
blood doc_782 1 0.224858
blood doc_80 12 0.539659
blood doc_804 1 0.128490
blood doc_825 2 0.599621
blood doc_835 1 0.224858
blood doc_836 2 0.224858
blood doc_84 1 0.112429
blood doc_865 1 0.052908
blood doc_879 1 0.299810
blood doc_88 2 0.449716
blood doc_880 5 0.749526
blood doc_881 2 0.179886
blood doc_882 1 0.149905
blood doc_90 2 0.224858
blood doc_92 3 0.337287
blood doc_930 1 0.224858
blood doc_974 1 0.128490
blood doc_975 6 0.899431
blood doc_977 1 0.149905
blood doc_978 1 0.449716
blood doc_983 2 0.224858
blood doc_987 1 0.049968
blood doc_988 2 0.299810
blow doc_260 1 0.753630
blue doc_246 1 0.447693
blue doc_257 1 0.373077
blue doc_473 1 0.172190
blue doc_623 1 0.447693
blue doc_721 5 2.238464
blue doc_991 1 1.119232
blunt doc_577 1 0.430646
blur doc_216 1 0.753630
bo doc_975 2 1.004840
boa doc_977 1 0.502420
boar doc_937 1 1.004840
bodi doc_1003 2 1.087365
bodi doc_1031 1 0.155338
bodi doc_107 12 1.087365
bodi doc_123 1 0.135921
bodi doc_126 7 0.951444
bodi doc_127 1 0.362455
bodi doc_133 1 0.120818
bodi doc_14 1 0.217473
bodi doc_153 1 0.271841
bodi doc_165 1 0.120818
bodi doc_176 2 0.310676
bodi doc_183 1 0.120818
bodi doc_212 1 0.120818
bodi doc_213 1 0.217473
bodi doc_233 2 0.724910
bodi doc_241 1 0.181227
bodi doc_261 1 0.362455
bodi doc_263 1 0.181227
bodi doc_271 2 0.362455
bodi doc_277 2 0.362455
bodi doc_278 5 0.776689
bodi doc_280 3 0.407762
bodi doc_282 2 0.362455
bodi doc_283 1 0.135921
bodi doc_284 1 0.135921
bodi doc_288 1 0.181227
bodi doc_324 1 0.098851
bodi doc_358 1 0.120818
bodi doc_385 1 0.108736
bodi doc_408 2 0.434946
bodi doc_412 1 0.271841
bodi doc_413 1 0.362455
bodi doc_419 2 0.724910
bodi doc_421 1 0.135921
bodi doc_422 1 0.217473
bodi doc_424 2 0.362455
bodi doc_425 1 0.077669
bodi doc_427 1 0.098851
bodi doc_430 3 0.362455
bodi doc_433 1 0.181227
bodi doc_434 1 0.217473
bodi doc_436 1 0.120818
bodi doc_438 1 0.057230
bodi doc_465 1 0.217473
bodi doc_468 1 0.543682
bodi doc_5 3 0.815524
bodi doc_517 1 0.155338
bodi doc_525 2 0.543682
bodi doc_542 1 0.090614
bodi doc_547 1 0.217473
bodi doc_56 1 0.271841
bodi doc_570 1 0.108736
bodi doc_571 1 0.155338
bodi doc_581 1 0.083643
bodi doc_588 4 0.621351
bodi doc_592 4 0.434946
bodi doc_6 1 0.217473
bodi doc_61 1 0.362455
bodi doc_618 1 0.271841
bodi doc_624 1 0.181227
bodi doc_64 3 0.652419
bodi doc_655 1 0.217473
bodi doc_67 1 0.217473
bodi doc_675 10 0.604091
bodi doc_676 4 0.621351
bodi doc_685 2 0.724910
bodi doc_687 1 0.181227
bodi doc_690 1 0.271841
bodi doc_692 2 0.543682
bodi doc_699 1 0.181227
bodi doc_70 1 0.181227
bodi doc_728 2 0.310676
bodi doc_73 12 1.087365
bodi doc_730 1 0.217473
bodi doc_733 1 0.098851
bodi doc_736 1 0.181227
bodi doc_738 4 0.724910
bodi doc_75 1 0.155338
bodi doc_78 3 0.466013
bodi doc_783 1 0.271841
bodi doc_799 1 0.120818
bodi doc_809 5 1.087365
bodi doc_829 1 0.362455
bodi doc_841 1 0.072491
bodi doc_848 1 0.155338
bodi doc_851 1 0.098851
bodi doc_875 1 0.362455
bodi doc_906 1 0.217473
bodi doc_913 1 0.155338
bodi doc_929 2 0.271841
bodi doc_954 2 0.362455
bodi doc_965 5 1.087365
bodyweight doc_653 1 1.004840
boeck doc_1031 1 0.430646
boil doc_557 1 0.542782
boil doc_663 1 0.678478
bolic doc_563 1 0.753630
bomb doc_734 1 0.602904
bona doc_1019 1 0.602904
bond doc_132 1 0.402286
bond doc_502 2 0.482744
bond doc_504 1 0.301715
bond doc_507 1 0.603430
bone doc_1024 2 0.352579
bone doc_1026 1 0.617013
bone doc_1028 1 0.617013
bone doc_123 2 0.308507
bone doc_130 4 0.987221
bone doc_177 3 0.462760
bone doc_20 2 0.822684
bone doc_24 1 0.308507
bone doc_250 1 0.411342
bone doc_26 1 0.176290
bone doc_262 3 1.234027
bone doc_264 4 0.493611
bone doc_265 4 0.705158
bone doc_266 2 0.308507
bone doc_274 1 0.176290
bone doc_375 1 0.308507
bone doc_42 1 0.308507
bone doc_424 2 0.411342
bone doc_426 5 0.881448
bone doc_427 4 0.448737
bone doc_428 2 0.274228
bone doc_429 1 0.246805
bone doc_430 1 0.137114
bone doc_431 6 0.617013
bone doc_432 2 0.352579
bone doc_433 4 0.822684
bone doc_434 5 1.234027
bone doc_435 10 1.121842
bone doc_436 3 0.411342
bone doc_437 3 0.925520
bone doc_438 1 0.064949
bone doc_518 1 0.205671
bone doc_52 2 0.822684
bone doc_562 4 0.705158
bone doc_582 3 1.234027
bone doc_584 2 0.411342
bone doc_596 3 0.370208
bone doc_597 1 0.102836
bone doc_60 6 1.234027
bone doc_602 1 0.617013
bone doc_61 2 0.822684
bone doc_648 1 0.308507
bone doc_654 2 0.352579
bone doc_658 1 0.246805
bone doc_700 6 0.673105
bone doc_711 5 0.617013
bone doc_722 1 0.308507
bone doc_754 1 0.308507
bone doc_758 1 0.205671
bone doc_81 3 0.411342
bone doc_825 1 0.411342
bone doc_843 1 0.308507
bone doc_844 1 0.617013
bone doc_857 3 0.925520
bone doc_858 1 0.308507
bone doc_859 2 0.246805
bone doc_860 3 0.925520
bone doc_861 1 0.246805
bone doc_862 1 0.094925
bone doc_865 2 0.145180
bone doc_866 3 0.740416
bone doc_876 1 0.154253
bone doc_879 1 0.411342
bone doc_992 1 0.176290
boni doc_1024 3 1.087817
boni doc_556 1 1.269119
boni doc_990 1 0.846080
bonnea doc_731 1 0.602904
boo doc_921 1 0.376815
book doc_797 1 0.542782
book doc_888 1 0.452318
borat doc_142 1 0.678478
borat doc_44 1 0.678478
border doc_1009 1 0.271391
border doc_260 1 0.678478
borderland doc_351 1 0.602904
borderlin doc_29 1 0.282027
borderlin doc_624 2 0.846080
borderlin doc_626 1 0.507648
born doc_12 1 0.245914
born doc_2 1 0.143450
born doc_223 1 0.344280
born doc_282 1 0.286900
born doc_332 1 0.172140
born doc_4 3 1.291049
born doc_400 2 0.430350
born doc_473 1 0.132415
born doc_623 1 0.344280
born doc_628 1 0.430350
born doc_636 1 0.573799
born doc_681 1 0.172140
born doc_719 3 0.737742
born doc_761 1 0.573799
born doc_764 1 0.286900
born doc_773 1 0.430350
born doc_890 3 1.291049
born doc_937 1 0.573799
born doc_977 1 0.286900
born doc_983 1 0.215175
boston doc_110 2 1.507260
bouchard doc_837 1 0.753630
bound doc_160 1 0.461068
bound doc_213 1 0.368854
bound doc_336 1 0.230534
bound doc_358 1 0.204919
bound doc_38 1 0.230534
bound doc_439 4 1.229513
bound doc_473 2 0.283734
bound doc_476 1 0.307378
bound doc_502 1 0.184427
bound doc_528 1 0.184427
bound doc_542 2 0.307378
bound doc_573 1 0.204919
bound doc_595 1 0.368854
bound doc_68 1 0.368854
bound doc_906 1 0.368854
bovin doc_138 2 0.850311
bovin doc_160 1 0.425155
bovin doc_164 2 0.850311
bovin doc_171 2 0.680249
bovin doc_181 2 0.850311
bovin doc_185 2 1.133748
bovin doc_211 1 0.425155
bovin doc_276 1 0.340124
bovin doc_277 1 0.283437
bovin doc_336 1 0.212578
bovin doc_500 1 0.242946
bovin doc_502 1 0.170062
bovin doc_506 1 0.340124
bovin doc_509 2 0.377916
bovin doc_510 1 0.340124
bovin doc_530 1 0.340124
bovin doc_569 2 0.340124
bovin doc_580 4 0.680249
bovin doc_594 1 0.212578
bovin doc_652 1 0.242946
bovin doc_94 2 0.680249
bow doc_512 1 0.376815
bowel doc_1022 1 0.463445
bowel doc_270 1 0.463445
bowel doc_770 2 2.317227
bowel doc_797 1 0.463445
bowel doc_952 1 0.463445
boy doc_1015 2 0.697305
boy doc_1016 1 0.249037
boy doc_1023 1 0.581087
boy doc_311 1 0.249037
boy doc_349 1 0.581087
boy doc_484 1 0.290544
boy doc_490 3 0.871631
boy doc_797 4 1.394610
boy doc_817 1 0.348652
boy doc_825 1 0.581087
boy doc_873 1 0.290544
boy doc_879 1 0.581087
boy doc_885 1 0.871631
boy doc_893 1 0.290544
boy doc_915 1 0.581087
boy doc_926 2 0.348652
boy doc_944 1 0.871631
boy doc_945 1 0.193696
boy doc_949 1 0.348652
boyc doc_549 2 1.205808
bp doc_152 1 0.301546
bp doc_538 1 0.452318
brace doc_1032 1 0.430646
brachial doc_157 2 0.678478
brachial doc_992 1 0.387701
bradi doc_797 1 0.602904
bradycardia doc_243 1 0.219429
bradycardia doc_293 1 0.241372
bradycardia doc_296 1 0.482744
bradycardia doc_415 1 0.402286
brain doc_100 2 0.354555
brain doc_102 1 0.236370
brain doc_110 1 0.354555
brain doc_124 2 0.945480
brain doc_158 6 1.063665
brain doc_187 1 0.177278
brain doc_214 1 0.236370
brain doc_218 3 0.386787
brain doc_219 1 0.236370
brain doc_221 1 0.283644
brain doc_236 7 1.240943
brain doc_237 2 0.472740
brain doc_256 2 0.567288
brain doc_258 1 0.157580
brain doc_271 4 0.945480
brain doc_300 2 0.472740
brain doc_301 3 0.709110
brain doc_303 2 0.354555
brain doc_391 1 0.354555
brain doc_392 1 0.354555
brain doc_413 1 0.472740
brain doc_414 5 1.418220
brain doc_419 3 1.418220
brain doc_525 1 0.354555
brain doc_56 1 0.354555
brain doc_562 1 0.202603
brain doc_619 1 0.283644
brain doc_701 2 0.709110
brain doc_711 4 0.567288
brain doc_726 1 0.354555
brain doc_755 2 0.472740
brain doc_76 4 0.709110
brain doc_813 2 0.945480
brain doc_816 3 1.418220
brain doc_821 1 0.202603
brain doc_845 4 0.945480
brain doc_871 2 0.945480
brain doc_898 1 0.236370
brain doc_920 1 0.472740
brain doc_922 1 0.236370
brain doc_995 1 0.283644
brainstem doc_216 1 0.753630
branch doc_143 1 0.223846
branch doc_322 1 0.279808
branch doc_468 1 1.119232
branch doc_669 1 0.447693
branch doc_672 2 1.119232
branch doc_760 1 0.373077
brane doc_722 1 0.753630
brattleboro doc_957 1 0.376815
braunwald doc_312 1 0.602904
break doc_280 1 0.301715
break doc_375 1 0.603430
break doc_624 1 0.402286
break doc_905 2 0.438858
breakag doc_199 1 0.158640
breakag doc_715 1 0.211520
breakag doc_905 4 0.922996
breakdown doc_1018 1 0.301715
breakdown doc_326 1 0.219429
breakdown doc_745 1 0.603430
breakdown doc_887 1 0.402286
breast doc_148 4 0.521242
breast doc_149 2 0.625491
breast doc_151 5 1.116948
breast doc_226 1 0.781863
breast doc_229 7 1.368261
breast doc_251 1 0.260621
breast doc_32 1 0.223390
breast doc_439 1 0.260621
breast doc_440 3 0.781863
breast doc_441 4 1.563727
breast doc_442 2 1.042484
breast doc_443 4 1.563727
breast doc_445 3 0.781863
breast doc_446 4 1.563727
breast doc_447 2 0.521242
breast doc_448 4 1.563727
breast doc_450 1 0.390932
breast doc_451 2 0.781863
breast doc_452 3 0.521242
breast doc_453 3 1.172795
breast doc_63 6 1.563727
breast doc_66 1 0.195466
breast doc_776 2 0.390932
breast doc_777 1 0.390932
breast doc_785 2 0.781863
breast doc_795 4 1.563727
breast doc_796 2 1.563727
breast doc_800 1 0.521242
breast doc_990 2 1.042484
breath doc_163 1 0.412725
breath doc_187 3 0.773859
breath doc_258 4 0.917167
breath doc_292 3 0.687875
breath doc_293 2 0.412725
breath doc_295 1 0.294804
breath doc_296 1 0.412725
breath doc_299 1 0.343938
breath doc_80 1 0.103181
breech doc_614 1 0.430646
breed doc_634 2 0.846080
breed doc_657 1 0.846080
breed doc_683 1 0.282027
breeder doc_656 1 0.753630
breti doc_296 1 0.602904
bretylium doc_296 3 1.808712
brief doc_127 1 0.704787
brief doc_251 1 0.352393
brief doc_456 1 0.704787
brief doc_490 1 0.352393
brief doc_619 1 0.422872
brief doc_759 1 1.057180
brief doc_801 1 0.704787
brief doc_883 1 0.264295
briefli doc_1004 1 0.179074
briefli doc_1019 1 0.358148
briefli doc_1027 1 0.255820
briefli doc_103 1 0.895370
briefli doc_106 1 0.895370
briefli doc_225 1 0.358148
briefli doc_292 1 0.198971
briefli doc_398 1 0.447685
briefli doc_52 1 0.596913
briefli doc_618 1 0.447685
briefli doc_657 1 0.596913
briefli doc_697 1 0.298457
briefli doc_774 1 0.596913
briefli doc_808 1 0.596913
briefli doc_872 1 0.223843
briefli doc_892 1 0.895370
briefli doc_915 1 0.596913
brigham doc_193 1 0.753630
bright doc_806 1 0.753630
brin doc_278 1 0.430646
bring doc_11 1 0.528590
bring doc_287 1 0.422872
bring doc_331 1 0.352393
bring doc_387 1 0.302052
bring doc_476 1 0.352393
bring doc_493 1 1.057180
bring doc_582 1 0.704787
bring doc_947 1 0.704787
brinkhou doc_833 1 0.274047
britain doc_451 1 0.678478
britain doc_700 1 0.246719
british doc_451 2 1.507260
broad doc_543 1 0.482744
broad doc_700 1 0.219429
broad doc_950 1 0.301715
broad doc_985 1 0.344817
broaden doc_834 1 0.376815
broder doc_780 1 0.602904
brodetski doc_196 1 0.215323
broken doc_918 2 0.753630
bromobenzen doc_528 1 0.301452
bromodeoxyuridin doc_903 3 0.361742
bronchi doc_407 1 0.274047
bronchial doc_281 1 0.723978
bronchial doc_394 1 0.217194
bronchial doc_407 2 0.394897
bronchial doc_456 2 1.447957
bronchial doc_67 3 1.303161
bronchial doc_787 2 1.447957
bronchial doc_908 1 0.155138
bronchiectasi doc_23 1 0.387701
bronchiectasi doc_657 1 0.904637
bronchio doc_282 1 0.502420
bronchiol doc_275 1 0.274047
bronchiolar doc_275 1 0.246719
bronchiolar doc_71 4 1.809274
bronchiolo doc_400 1 0.376815
bronchioloalveo doc_407 1 0.274047
bronchiti doc_646 1 0.334947
broncho doc_279 1 0.678478
broncho doc_407 1 0.246719
bronchoalveolar doc_279 1 0.753630
bronchogen doc_407 4 1.096189
brospin doc_712 1 0.251210
broth doc_174 1 0.331032
broth doc_198 1 0.231723
broth doc_640 1 0.289653
broth doc_902 1 0.331032
broth doc_913 1 0.331032
brother doc_399 1 0.452318
brother doc_944 1 1.356955
brought doc_126 1 0.247163
brought doc_326 1 0.179755
brought doc_400 1 0.247163
brought doc_473 1 0.152101
brought doc_565 1 0.329551
brought doc_687 1 0.329551
brought doc_697 1 0.329551
brought doc_795 1 0.494327
brought doc_806 1 0.494327
brought doc_89 1 0.329551
brought doc_984 1 0.659103
brown doc_251 1 0.423040
brown doc_661 1 0.507648
brown doc_794 1 0.846080
brugia doc_728 1 0.362606
brugia doc_731 1 0.507648
brugia doc_733 1 0.230749
brugla doc_731 1 0.602904
bruis doc_295 1 0.430646
bu-10 doc_903 2 0.241162
bu-100 doc_903 10 1.205808
bu-15 doc_903 2 0.241162
bu-25 doc_903 2 0.241162
bu-50 doc_903 2 0.241162
bubbl doc_209 1 0.362606
bubbl doc_287 2 1.015295
bubbl doc_715 1 0.211520
buccal doc_130 1 0.542782
buccal doc_558 1 0.678478
bucil doc_791 1 1.004840
bud doc_672 1 0.634560
bud doc_756 1 0.317280
bud doc_800 1 0.846080
budr doc_903 4 0.482323
buffer doc_142 1 0.542984
buffer doc_188 1 0.361989
buffer doc_401 1 0.217194
buffer doc_500 2 0.620553
buffer doc_509 1 0.241326
buffer doc_85 1 0.217194
buffer doc_985 1 0.310276
buffi doc_191 1 1.004840
build doc_155 1 0.246719
build doc_609 2 0.542782
built doc_473 1 0.231886
bulb doc_289 1 0.200968
bulbar doc_321 1 0.430646
bulg doc_122 1 0.376815
bulk doc_1033 1 0.507648
bulk doc_278 1 0.362606
bulk doc_554 1 0.362606
bulla doc_748 1 0.376815
bullfrog doc_208 1 0.376815
bullowa doc_618 1 0.753630
bundl doc_278 1 0.362606
bundl doc_322 1 0.317280
bundl doc_394 1 0.253824
burden doc_661 1 0.602904
burkitt doc_658 1 0.602904
butanol doc_300 1 0.502420
byg doc_530 3 1.808712
bypass doc_111 1 0.704787
bypass doc_241 3 1.057180
bypass doc_267 1 0.264295
bypass doc_409 1 0.704787
bypass doc_411 1 0.422872
bypass doc_420 7 0.986702
bypass doc_57 1 0.704787
bypass doc_971 1 0.422872
c doc_1018 1 0.162033
c doc_113 1 0.099713
c doc_120 1 0.216044
c doc_126 1 0.162033
c doc_141 1 0.432089
c doc_15 1 0.162033
c doc_152 9 1.296266
c doc_158 8 1.296266
c doc_168 2 0.432089
c doc_169 1 0.432089
c doc_175 2 0.518506
c doc_192 3 0.555543
c doc_197 1 0.117842
c doc_213 1 0.259253
c doc_223 1 0.259253
c doc_25 1 0.216044
c doc_280 1 0.162033
c doc_300 1 0.216044
c doc_301 1 0.216044
c doc_32 3 0.555543
c doc_334 1 0.259253
c doc_358 1 0.144030
c doc_388 1 0.216044
c doc_397 1 0.185181
c doc_402 1 0.216044
c doc_411 1 0.259253
c doc_423 1 0.259253
c doc_428 5 0.720148
c doc_455 1 0.216044
c doc_469 1 0.259253
c doc_478 1 0.216044
c doc_500 2 0.370362
c doc_504 1 0.162033
c doc_505 2 0.324067
c doc_508 1 0.324067
c doc_509 2 0.288059
c doc_534 1 0.259253
c doc_538 1 0.216044
c doc_551 2 0.324067
c doc_57 1 0.432089
c doc_580 2 0.259253
c doc_594 2 0.324067
c doc_629 1 0.129627
c doc_68 2 0.518506
c doc_735 1 0.432089
c doc_745 1 0.324067
c doc_780 1 0.259253
c doc_841 1 0.086418
c doc_854 3 0.972200
c doc_862 2 0.199426
c doc_902 1 0.185181
c doc_905 1 0.117842
c doc_912 2 0.864177
c doc_977 1 0.216044
c doc_997 1 0.185181
c-14 doc_165 2 0.603091
c-14 doc_183 2 0.603091
